student_id,student_name,label,image_number,lighting,occlusion,attendance,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127
S025,Student_025,24,5,Bright,None,Absent,-0.580816,-0.62591,-0.10388,1.195268,-1.364908,-0.926332,-0.72411,1.844423,0.780805,0.433613,1.27624,0.362682,0.227228,1.862454,-0.628525,-0.343643,1.16957,-1.766146,-1.025726,0.046986,0.452553,0.165708,-2.003595,-0.703997,0.510534,-0.577864,1.626247,0.045344,-1.131862,0.346998,0.842792,0.180478,0.341983,-1.916684,2.116608,2.687121,0.67715,0.142135,-0.495286,-0.599347,0.811824,1.067362,-0.768921,-0.018883,1.08237,-0.453244,0.700255,1.227813,1.295199,1.583835,-1.1932,-0.918693,-0.037724,-1.016903,0.616118,-0.026487,-0.313129,-0.243379,-0.985946,0.011645,2.428766,0.908562,-0.138628,-1.412724,-1.105286,-0.468254,1.75211,0.333489,0.446919,0.891479,-0.615864,1.546525,-0.338346,1.466892,1.57135,-0.518841,-0.198639,0.799095,-0.567632,-0.603278,-0.538125,-1.90886,1.223018,-1.202594,-2.113191,0.950905,0.336592,-1.129246,0.922878,1.213039,0.130021,-0.760647,-0.158116,0.012336,-1.281036,1.435413,0.879908,-0.352453,1.956282,-0.038476,1.54549,0.57836,0.845951,-0.023481,-2.221417,0.52369,-1.127465,-0.959644,-0.242437,-1.116976,-0.018152,0.06746,-1.861436,0.639362,-0.50111,-1.285417,-1.940407,-1.625772,-0.444757,0.124619,1.010353,2.139347,1.387127,0.864972,1.355291,0.260789,0.12115,2.095299
S025,Student_025,24,6,Normal,None,Present,-0.182737,-0.211688,0.224647,0.004422,-1.071231,-0.890469,-1.000028,1.61437,0.068201,0.31316,0.752272,0.679522,-0.48654,1.918076,-0.3859,-0.542962,1.100022,-2.161757,-1.051836,0.912495,0.05586,0.106975,-1.793949,-0.684503,0.033732,-0.906263,0.697128,0.370528,-0.772418,0.695283,1.057786,0.405395,0.45803,-2.34427,2.496666,3.109241,0.927709,0.252881,-0.096813,-0.646638,1.022485,0.721862,-0.788203,-0.372641,1.500839,0.140031,-0.047646,1.002142,2.007613,0.827618,-1.084828,-1.294068,-1.028478,-0.361365,0.321896,-0.248649,0.088583,-0.321983,-0.686202,-0.343194,2.387124,0.924035,0.350072,-1.195116,-1.427754,0.286072,1.509156,0.413814,-0.417572,0.671109,-1.044502,0.864408,0.13212,0.901416,1.315798,-1.028845,-0.066254,0.86633,-0.967471,-0.65658,-0.571536,-1.692418,0.982747,-0.958646,-1.955409,1.022819,0.627948,-1.344978,1.482896,0.868015,-0.830021,-0.233838,0.459311,0.573538,-0.933497,1.351879,0.290751,-0.193755,1.528812,-0.260978,2.172184,-0.207614,0.973779,-0.580447,-2.133168,0.610133,-1.179012,-0.510171,0.061166,-0.688053,-0.002723,0.171077,-1.544811,0.291664,-0.771439,-0.624339,-2.485211,-1.983143,0.499295,0.25672,0.143033,1.93035,1.13682,1.120193,1.178392,0.324428,0.210225,1.283981
S025,Student_025,24,7,Normal,Partial,Present,-0.192599,-1.020311,-0.033526,0.464871,-1.139699,-1.611222,-0.792399,0.86909,-0.386062,0.639701,2.166619,0.536716,0.014602,1.827037,-0.622879,-0.233658,0.943733,-1.796126,-1.165845,0.633236,0.283078,0.043213,-1.799918,-0.499389,1.15215,-1.018986,0.692805,0.501946,-1.35737,0.252882,0.845582,0.473189,-0.035096,-2.078651,1.705143,2.320483,1.093102,0.048871,-0.442569,-1.029342,0.503962,0.613549,-0.709688,-0.218393,1.634499,-0.144385,-0.070169,1.297907,1.022444,1.207329,-1.169664,-0.919939,-0.498831,-0.720209,-0.32512,-0.237337,0.029615,-0.766568,-0.801553,-0.209311,2.851053,0.902563,0.107854,-1.444611,-1.352818,-0.326244,0.839921,0.250635,0.347768,1.145317,-0.886174,1.634075,-0.78155,1.176964,1.744076,-1.047934,-0.637688,0.481853,-0.439162,-0.213933,-0.38836,-1.283597,1.340586,-1.016585,-2.252909,1.428093,0.877538,-1.21785,1.606203,0.396079,-0.008334,0.599504,0.090726,0.16421,-0.757467,1.171942,1.056619,0.106236,1.719479,-0.804375,1.331276,0.310696,0.718716,-0.038355,-1.939081,0.7309,-1.629547,-0.770042,0.284221,-0.021575,-0.074317,0.448201,-1.073363,0.560145,-0.396719,-1.17424,-1.545536,-1.949787,-0.356123,0.602679,0.626882,1.34435,0.92603,0.553034,1.796738,0.156452,0.007542,2.025896
S025,Student_025,24,8,Bright,None,Present,-0.467458,-0.23956,-0.153217,0.649617,-1.052121,-1.659888,-1.079404,0.955253,0.129408,0.666077,1.357431,0.885945,-0.175931,1.459785,-0.527032,-0.510292,1.388933,-2.633569,-0.546731,0.524896,-0.107259,0.826314,-2.634675,-0.896053,0.931069,-1.450918,0.777778,-0.080362,-1.380375,0.376075,0.894419,0.50305,0.895297,-1.800451,2.070887,2.942302,1.75711,-0.096165,-0.322693,-0.250789,0.793109,1.176269,-0.441521,0.051398,1.25133,-0.140226,0.41898,1.48545,1.554214,0.839673,-0.874913,-0.891322,-0.910151,-1.25131,-0.276555,0.158359,0.005487,-0.256945,-0.803231,-0.660787,2.21575,0.613833,0.261092,-1.188553,-0.892177,-0.012631,1.343445,0.111371,-0.377915,1.371345,-0.762969,1.494621,-0.197186,1.68689,1.516692,-0.813778,-0.372281,1.310903,-0.262996,-0.862597,-0.510088,-1.4713,1.275388,-0.513428,-2.322228,1.295599,0.596966,-1.213159,0.793284,-0.25417,-0.016463,-0.979069,0.057581,0.080562,-1.03976,0.858949,0.578988,0.152257,1.654391,-0.528603,1.326369,0.778725,0.743577,-1.188129,-1.987424,0.049061,-1.373135,-0.965929,0.647875,-0.546174,0.288341,0.767102,-1.386649,1.039585,-1.080651,-0.645022,-1.942131,-1.293041,-0.018968,0.238874,0.645842,1.686834,1.399247,1.522998,0.967823,0.643344,-0.061691,1.737256
S025,Student_025,24,9,Normal,None,Present,-0.046725,-0.12437,-0.026352,0.723292,-1.189618,-0.677546,-0.424241,1.084509,0.487855,0.273708,1.835912,0.669099,-0.082747,0.946309,-0.646769,-0.207472,1.23158,-1.944418,-1.025317,0.514123,0.271386,0.861253,-1.756785,-0.360143,0.818506,-0.749009,1.071516,0.217878,-1.544775,0.351205,0.963105,0.103656,0.11522,-1.946526,2.655652,2.96951,1.39092,-0.174758,-0.322338,-0.328266,0.920791,1.820258,-0.501458,-0.229737,0.841415,-0.270405,-0.025142,1.625228,1.03009,0.507335,-0.907678,-1.242426,-0.562763,-0.775721,0.07439,-0.267712,-0.038178,-0.3011,-1.243901,-0.852833,2.338785,0.274584,-0.10422,-1.42352,-1.345185,0.212247,1.774665,0.554097,0.416196,1.236554,-0.899314,1.517156,-0.564909,1.150585,1.714706,-0.714945,-0.476988,0.852416,0.031904,-0.439566,-0.431234,-2.419639,1.077399,-1.456278,-2.45527,1.032236,0.302768,-1.367285,1.198199,0.653962,0.042695,-0.911278,-0.169654,-0.459579,-0.907417,1.670404,0.836583,-0.563301,1.580151,-0.354357,1.70123,0.547855,1.246416,-0.653452,-1.80428,-0.049658,-1.064984,-0.464898,0.081832,-0.445689,-0.290065,-0.196298,-1.759416,0.385193,-0.228043,-1.325603,-2.206402,-1.519798,1.057822,-0.091836,0.80761,1.662185,1.194013,0.596957,1.095246,0.435607,-0.098221,1.566165
S025,Student_025,24,10,Normal,Masked,Present,-0.790652,-0.628832,-0.106165,0.888176,-0.986573,-0.901929,-1.442515,1.646381,0.665748,0.718117,0.793463,0.81838,-0.021808,1.448141,-1.202367,-0.158947,0.79728,-2.162806,-0.407835,0.629501,-0.016075,0.135767,-1.674114,-1.122636,0.447941,-0.677698,0.954373,-0.211423,-1.009959,0.266867,0.716993,0.798578,0.793484,-1.363618,1.966399,3.263011,1.191623,-0.100354,-0.433743,-0.220664,1.160407,1.054262,-0.125051,0.598405,0.903977,0.302808,0.149915,1.682466,0.894902,1.175402,-1.231653,-0.724206,-0.749024,-0.560243,0.215702,0.131301,-0.1619,-0.077111,-0.875253,-0.825156,2.530566,0.824367,-0.404854,-1.597913,-0.777358,-0.002194,1.484053,0.106311,0.016488,1.20844,-1.88142,1.554244,-0.073264,1.372747,1.672679,-0.573636,0.327956,0.341272,-0.403298,-0.22902,-0.345834,-1.698802,1.212633,-0.960346,-2.096531,0.99376,0.900232,-0.764424,1.46648,0.883848,0.108672,-0.362786,0.079492,0.284018,-0.461444,0.987525,0.892688,-0.016954,1.917912,-0.374869,1.534953,0.534155,1.183187,-0.93132,-1.875099,0.050276,-1.269016,-0.374025,0.296104,-0.21943,0.035983,-0.30894,-1.420576,0.618504,-0.316343,-0.850144,-2.083121,-1.159156,0.064771,-0.361445,0.354667,1.835533,1.027808,0.828628,0.911269,0.291731,-0.035237,1.727724
S025,Student_025,24,11,Low,Partial,Present,-0.567259,-0.540034,-0.540379,0.493279,-0.997425,-0.876873,-0.525272,1.517655,0.250896,0.029267,1.888228,0.630027,-0.277549,2.119781,-0.989835,-0.118623,1.224693,-2.198285,-0.912873,0.614448,0.774241,0.07654,-2.046332,-1.108057,0.80453,-1.026159,0.675158,0.47999,-0.591493,0.096378,0.283551,0.38026,0.788323,-1.793318,2.444913,2.656339,2.146278,0.299831,-0.550268,-0.609421,0.865026,1.27115,-1.041915,-0.018179,1.479798,-0.002419,0.299106,1.823869,0.28272,0.87042,-1.774511,-1.070272,-0.346002,-0.560494,-0.064359,0.154547,-0.119621,-0.201194,-0.230169,-0.913336,2.242662,0.812049,0.385745,-1.788575,-1.113702,-0.062818,1.313945,0.438294,0.200506,1.304881,-1.332144,1.449571,-0.373043,1.411214,2.426066,-0.620374,-0.211026,0.979093,-0.301735,-0.360423,-0.557059,-2.035188,0.714167,-1.398318,-2.092754,0.940005,0.539433,-1.57902,1.259927,0.454382,-0.401342,0.120068,-0.060035,0.112833,-0.846298,1.01028,0.703609,-0.599251,1.201529,-0.2678,1.026525,-0.279304,1.028481,-0.317079,-1.815591,0.14365,-0.770876,-0.310912,-0.33192,-0.674388,-0.154595,0.186171,-1.147906,0.159918,-0.326084,-1.587221,-2.185926,-1.674901,-0.138211,0.049769,0.565767,1.784872,1.62199,1.215806,0.73581,0.225801,-0.020883,1.783147
S025,Student_025,24,12,Normal,Masked,Present,-0.660003,-0.245185,-0.397223,0.513903,-1.606538,-0.767024,-1.203861,1.241526,0.748339,0.736772,1.865575,1.095207,0.277805,2.139642,-0.803807,-0.311261,1.066013,-2.29114,-0.81539,1.070331,-0.294318,-0.059781,-2.458852,-1.119719,0.659825,-0.488524,0.827724,0.366888,-1.000983,0.567756,1.14787,0.224814,0.416954,-1.868396,2.69978,3.070715,1.472558,0.783276,-0.50701,-0.674556,0.374712,1.225699,-1.031102,0.176371,1.17018,-0.301162,0.359778,1.19517,0.994134,0.796575,-1.244746,-0.817115,-0.311224,0.171964,0.084072,-0.286851,-0.585476,-0.143171,-0.499587,-0.842563,1.994089,1.566008,-0.371255,-1.711144,-1.668527,-0.862211,1.296336,0.61777,0.211399,0.475224,-0.991293,0.90105,-0.698196,1.182524,1.623116,-0.835675,0.31542,0.775554,-0.518885,-0.089285,-0.903466,-1.845068,1.445,-1.218362,-2.471109,1.603455,0.553075,-1.287325,1.168,0.385188,0.345443,0.11659,-0.207803,0.328916,-0.499434,1.421501,0.899913,-0.57824,1.946398,0.158057,1.725784,0.755673,0.755697,-0.252563,-1.880242,0.640207,-0.949555,-0.967857,0.098141,-0.633449,-0.194906,0.295629,-1.73747,0.008739,-0.814043,-1.440441,-2.214976,-1.008894,-0.309602,-0.228458,0.557299,1.400428,1.085464,0.631855,1.190881,0.110725,0.297191,1.599036
S025,Student_025,24,13,Normal,None,Present,-0.259802,-0.524866,-0.106913,0.592464,-1.269763,-1.602775,-0.310926,1.479078,0.162463,0.677726,1.252038,0.901534,0.379194,1.868194,-0.80103,-0.3223,1.463526,-2.359564,-0.707292,0.570733,0.175525,0.962064,-1.684563,-0.564357,0.983298,-0.923006,0.562941,-0.26862,-1.497239,0.380604,0.139081,0.414612,0.68521,-2.197983,2.518817,2.694389,0.93812,-0.392297,-0.421619,-0.35837,0.779482,1.380103,-0.630996,-0.195639,1.160793,0.221913,-0.224242,1.4243,1.277054,1.111747,-1.035583,-1.343725,-0.678077,-0.306119,0.2579,0.235793,-0.553603,-0.305196,-0.875593,-0.229504,2.703417,0.706486,-0.088217,-1.444002,-1.332629,-0.189063,1.53058,0.335125,0.016867,0.875445,-1.211104,1.187017,-0.339232,1.518465,2.066749,-1.183821,0.099022,0.873631,-0.223135,-0.551855,-0.621053,-1.757128,0.942042,-0.982518,-2.593348,0.900004,0.084631,-1.238787,0.981757,0.745196,-0.109662,-0.279669,0.419187,0.049366,-0.641214,0.920259,0.516023,0.006854,1.828069,-0.09432,1.836215,0.492114,1.033669,-0.303213,-2.088253,0.719495,-1.302343,-0.404524,-0.300694,-0.748493,-0.239073,0.317302,-1.647338,0.269615,-0.664801,-0.760085,-1.860125,-1.46746,0.030062,-0.187667,0.255385,1.798915,0.931892,0.984481,1.218624,-0.242374,0.145878,1.539142
S025,Student_025,24,14,Bright,Partial,Present,-0.38586,0.158473,-0.185833,0.445054,-0.977596,-1.073024,-1.021321,1.233832,0.187196,0.594468,1.540518,0.922321,0.234389,1.295484,-1.116955,0.064708,1.124032,-2.496446,-0.877402,0.787734,0.755869,0.401334,-2.015453,-0.775684,0.847543,-0.305433,0.752076,0.228082,-1.526964,-0.034315,0.758159,0.097069,0.072752,-1.950364,1.886867,2.80175,1.049665,0.000603,-0.26287,-0.449318,0.757551,0.714924,-0.463831,0.049982,1.219782,-0.040357,0.062768,1.505805,1.429435,0.68991,-1.206299,-1.226662,-0.947399,-0.788556,0.200935,-0.188158,-0.175004,-0.134713,-0.788737,-0.072314,2.446291,0.62704,0.043289,-1.30647,-0.379652,0.057948,1.414553,0.543867,0.0751,1.081617,-0.879614,1.166457,-0.790459,1.343621,1.376446,-0.615463,-0.110712,0.739869,-0.818369,-0.13289,-0.249558,-1.703128,1.29622,-1.538232,-2.666668,0.649973,0.364246,-1.582047,1.188508,0.659232,0.131513,-0.199034,-0.724093,0.46378,-0.907293,1.395624,0.102346,0.038204,1.767321,0.15919,1.597658,0.570121,0.25707,-0.363167,-2.105091,0.373193,-1.215003,-0.846085,0.260694,-0.371933,-0.322973,0.270211,-2.034857,0.560726,-0.598574,-1.097447,-1.509692,-1.460943,0.850565,-0.285034,0.222491,1.964046,1.278429,1.336815,0.886097,0.540857,0.143236,1.54591
S025,Student_025,24,15,Normal,Masked,Present,-0.009753,-0.682096,-0.163095,0.988649,-1.298265,-1.255777,-0.414203,1.301285,0.356379,1.124005,1.397443,0.567981,0.210204,1.568035,-1.205184,-0.023506,1.160842,-2.174487,-0.797989,0.475768,-0.13854,0.039191,-1.574739,-0.840462,0.94762,-1.037035,1.169285,-0.197584,-0.880413,0.322098,0.333296,-0.485257,0.687551,-1.431824,2.273637,3.001752,1.562635,0.132202,-0.117157,-0.827059,0.81345,1.273839,-0.783432,0.05522,0.903823,-0.079875,-0.104363,1.221442,1.387062,0.276437,-1.396329,-0.839301,-0.782782,-0.742314,0.351117,-0.425327,-0.503457,-0.320321,-0.918929,-0.684047,2.354422,1.099179,0.00919,-1.845468,-0.983138,-0.678086,1.843188,-0.126932,0.277474,1.158654,-1.205497,1.795995,0.23387,0.933683,1.883493,-1.203547,0.396449,1.16856,0.016139,-0.755747,-0.561168,-2.019149,0.878717,-0.611116,-2.8326,1.163807,0.708072,-1.528795,1.237676,0.79798,-0.081196,-0.024332,-0.285298,0.533262,-0.74909,1.024558,0.488487,-0.551585,1.634466,-0.63821,1.628711,0.562833,0.894692,-0.58103,-1.94928,0.562301,-1.089081,-0.121557,0.26282,-0.59735,-0.000449,0.095169,-1.47416,0.489307,-0.83324,-0.944942,-2.034037,-1.039042,0.11254,0.140774,0.261547,2.155038,1.508204,1.405046,1.131228,0.180334,-0.248438,2.090703
S025,Student_025,24,16,Normal,None,Absent,0.043765,-0.506727,0.091364,0.132133,-1.20314,-1.150093,-0.861299,1.345951,-0.262851,0.531005,2.0398,0.705171,-0.120485,1.379824,-0.613996,-1.022266,1.347608,-2.081247,-1.038169,1.695098,0.391394,0.569364,-1.564708,-0.659171,0.764767,-0.842064,0.667229,0.602048,-1.204037,0.693927,1.09042,0.650529,0.41201,-1.983457,2.244063,2.822093,1.313403,0.422363,-0.129024,-0.154935,1.215012,1.140432,-0.971728,0.3977,1.401872,0.234241,0.251222,1.203109,0.86001,1.095769,-1.185732,-0.740155,-1.333773,-0.320818,0.391542,0.39217,-0.280705,-0.2653,-0.399142,-0.042265,2.273586,0.395103,0.06012,-1.191673,-0.779715,-0.073659,2.020038,0.143927,0.344682,0.766854,-1.166996,1.417336,-0.217164,0.513156,1.439106,-1.556976,-0.491608,1.254859,-0.482274,0.418644,-0.773515,-1.612499,1.134442,-0.993355,-2.704963,0.931725,0.487364,-1.415206,1.22025,0.523929,-0.140276,-0.350692,0.162734,0.822753,-1.001023,0.4475,0.804179,0.26015,1.375306,0.088662,1.73677,-0.059776,-0.037865,-0.571248,-1.540895,0.319077,-1.160968,-1.118817,0.328349,-0.74591,0.25998,-0.140365,-1.993892,0.54291,-0.388974,-1.255506,-1.270627,-1.485534,-0.006387,0.179957,0.666856,2.051987,1.176107,1.033568,1.149159,0.237457,0.654548,1.484937
S025,Student_025,24,17,Normal,None,Present,-0.134211,-0.954759,0.298862,0.765815,-0.846639,-0.77441,-1.028311,1.63765,0.179271,0.21789,1.342358,0.995241,0.033692,2.000986,-0.63733,-0.063128,1.570275,-2.546478,-0.509805,0.961849,-0.275433,0.297793,-1.964041,-0.897185,0.63686,-1.08779,1.26859,-0.082859,-1.533525,0.062749,0.558331,0.147475,1.040949,-1.926292,2.218574,2.44213,1.287957,0.295961,-0.200785,-0.088566,0.484622,0.866998,-0.404332,-0.028768,1.238802,0.07449,0.410924,1.167005,1.184426,0.768938,-1.359715,-0.966848,-0.897465,-0.523476,0.410813,-0.012549,-0.427679,-0.196794,-0.835768,-0.629599,2.174624,0.745411,-0.399117,-1.820821,-1.375443,-0.405875,1.215925,0.547656,0.401052,1.446952,-1.154515,0.802869,-0.562623,1.496405,1.552056,-0.913808,-0.064361,0.998331,-0.037568,-0.72355,-1.127457,-1.664133,0.993686,-0.813022,-2.373423,1.203138,0.444228,-1.533938,0.967232,0.61494,0.183693,-0.401854,-0.443926,0.70591,-0.695242,1.526353,0.227885,-0.211103,1.800356,-0.104187,0.98305,-0.264643,0.559191,-0.203067,-2.071527,0.44121,-1.172369,-0.861195,0.515078,-0.880281,-0.651247,-0.095142,-1.724275,0.326279,-0.553692,-0.892015,-1.437547,-1.545866,0.27731,-0.091043,0.605263,1.611157,1.31132,1.045674,1.481601,0.164675,0.145755,1.631311
S025,Student_025,24,18,Normal,Partial,Present,0.340242,-0.094344,-0.23765,0.871821,-0.896924,-1.05127,-0.360845,0.769453,0.167589,0.808087,1.683316,0.586072,-0.257799,1.105148,-1.016661,-0.055269,1.545083,-2.5104,-0.882931,0.5043,0.236413,0.688264,-2.182613,-1.24504,1.175799,-0.890393,0.853312,-0.070865,-1.222569,0.134487,0.570658,0.072989,0.879049,-1.942086,2.511315,2.453323,1.846604,0.161261,-0.207163,-0.891554,0.972931,1.723778,-0.599776,0.744075,0.715112,-0.394241,0.23771,1.085471,1.862094,0.484287,-0.845726,-1.267627,-1.324805,-0.56604,0.110482,0.02653,0.090654,-0.477143,-0.619718,-0.447986,2.178835,0.491346,0.02697,-1.366264,-1.026654,-0.113156,1.126107,0.247414,0.283303,1.690089,-1.261189,1.790362,-0.164322,1.117155,2.234543,-0.941263,0.07572,0.675752,-0.088172,-0.260034,-0.670242,-1.741923,1.533188,-1.192279,-2.028984,0.865478,0.602855,-1.156227,1.458583,0.421985,-0.063284,-0.515465,0.091956,0.399573,-0.73102,1.095361,0.821108,-0.511174,1.784846,0.006258,1.141004,0.168876,0.62254,-0.487315,-1.336731,-0.154399,-1.323557,-0.450003,0.317929,-0.323443,-0.460729,0.558789,-1.142272,0.040869,-0.894393,-1.429779,-2.671394,-0.957187,0.041066,-0.494232,-0.161829,1.416435,1.217157,1.207708,1.494371,0.26324,0.180712,1.621074
S025,Student_025,24,19,Bright,None,Present,-0.459257,-0.489199,0.250108,0.706969,-1.177225,-1.149965,-1.226038,1.625527,0.597674,0.195749,1.643797,0.509347,0.019772,1.801795,-0.67478,-0.051973,1.07507,-2.055794,-1.028544,1.015418,0.101114,0.371372,-2.13506,-0.637443,0.608122,-1.048843,0.676823,-0.085543,-1.122072,0.4317,0.304448,0.038683,0.042593,-1.367344,2.440547,3.152014,1.914796,0.247323,-0.422952,-0.32525,0.590495,0.827937,-0.775765,-0.095954,0.758881,-0.473473,-0.269162,0.982929,1.406731,0.704579,-1.126919,-0.941916,-0.488881,-0.385222,0.707287,-0.081252,-0.10239,-0.439497,-1.445663,-0.437533,2.692735,0.47653,-0.133195,-1.212326,-1.00514,-0.319282,1.072206,0.425943,0.1762,1.066403,-1.385192,1.549278,-0.073672,1.049387,1.792923,-1.029324,0.178195,0.937268,-0.401975,-0.896989,-0.638234,-1.757209,1.322678,-1.1911,-1.885904,1.495025,0.694315,-1.658875,1.299617,0.503957,-0.177651,-0.214476,0.006209,0.343311,-0.591566,1.100968,0.120983,0.489789,1.625819,-0.515408,1.184828,0.338182,0.768307,-0.40321,-1.420161,0.676871,-1.49323,0.009467,-0.378759,-0.676486,-0.250779,0.310707,-1.283366,0.150313,-0.306065,-1.008332,-1.563078,-1.275655,-0.117417,0.359012,0.324822,1.903696,1.51406,0.840658,0.588132,0.624139,0.288385,1.543427
S025,Student_025,24,20,Normal,None,Present,0.100644,-0.391589,-0.468534,0.708718,-1.481827,-0.990063,-0.697917,1.640869,0.276698,-0.128852,1.543503,1.005373,0.191437,1.56786,-1.064056,-0.008802,1.625921,-2.220908,-0.537191,1.098283,-0.10945,0.272705,-1.56666,-1.042391,0.590148,-0.765705,0.567581,0.258625,-1.049254,-0.199202,0.794706,-0.03396,0.412466,-1.762318,1.636882,2.720087,1.004714,-0.310104,-0.406351,-0.071269,1.020601,0.869015,-0.990475,-0.07587,1.491967,0.038945,-0.187444,1.248873,0.988069,-0.018656,-0.740005,-0.888254,-0.281027,-0.109302,0.269507,0.215184,-0.236443,-0.159347,-1.034861,-0.455787,2.612658,0.895226,-0.668717,-1.242325,-1.350465,-0.198732,0.833547,0.035605,0.633729,1.223381,-0.929492,1.98747,-0.595265,1.230092,2.02794,-0.63253,0.19632,1.12786,-0.015968,-0.064322,-0.759972,-1.839175,1.379931,-1.21447,-2.494462,1.066948,0.807413,-1.562564,0.870705,0.110672,-0.238254,-0.114246,-0.36281,-0.109035,-0.895889,1.004705,0.797014,-0.5034,1.267462,0.034667,1.696879,-0.068311,1.101297,-0.962137,-1.593594,0.816373,-0.732282,-0.970807,0.066185,-1.086284,0.393975,0.400345,-1.44869,0.040181,-0.686584,-1.058685,-1.640584,-1.339673,-0.076237,-0.193683,0.654394,1.969994,1.677723,0.736408,1.084829,0.387179,-0.021299,1.620675
S026,Student_026,25,1,Bright,None,Present,0.126451,0.966771,-0.316156,-1.517937,-0.82769,0.645354,0.012695,-0.048363,0.655814,-0.847116,-1.347378,-0.273795,-0.425143,0.276833,-1.186823,-0.652659,0.842995,3.449354,0.166774,0.083122,0.502136,0.26505,0.644124,-1.437556,-0.274226,0.09033,-0.998032,0.717729,-2.159897,0.781458,-0.211088,0.644379,0.86379,1.292727,0.771203,-1.860103,-1.680123,-1.23319,0.742099,-1.264566,-0.424098,-0.001771,0.084842,0.665883,-0.261051,1.070868,-1.376994,1.247512,0.210907,0.812478,-0.182316,-2.232123,1.105708,-0.258621,1.331346,0.363848,3.137085,0.970071,-0.216411,-1.579414,-0.740584,-0.815957,-0.779192,0.266532,0.300506,1.593284,-1.249065,-1.512908,1.154576,1.822877,-0.363167,1.014701,0.451587,-1.469193,-0.544691,-1.182732,1.468766,0.613686,-0.753057,-1.009014,-1.601138,1.169096,0.824757,0.374221,-1.154835,0.427813,-0.386621,-0.67046,0.468806,-1.609939,0.333075,-0.043079,1.780309,0.958466,0.142987,0.371903,0.189356,-0.397795,-0.842483,-1.172017,-1.559793,0.776136,0.700547,-0.34527,-1.180239,0.22424,-1.237949,-0.854424,0.294066,2.800519,0.623365,0.331427,-1.101015,-0.680319,1.119959,-0.523218,-0.13916,0.721874,-0.4977,-0.203664,-1.709109,-0.89675,-0.046533,-0.654486,0.949948,-1.578692,1.128088,0.035616
S026,Student_026,25,2,Low,None,Present,0.159069,0.511425,-0.131683,-2.082141,-1.068237,1.309793,-0.389352,-0.26643,0.325366,-0.852368,-1.493421,0.010598,-1.050197,0.242312,-1.24203,-0.365437,0.71446,2.56433,0.22165,0.966647,0.773038,0.279813,0.765113,-1.031094,-0.173423,0.114111,-1.122835,0.406756,-1.947389,0.37427,-0.189372,0.333374,0.979816,2.12212,0.479598,-2.050797,-1.742103,-1.106074,0.361106,-1.294266,-0.250563,-0.451083,0.160825,0.712178,0.48313,0.677709,-0.81222,1.021284,0.21231,1.18581,-0.544227,-2.031388,0.857522,-0.42939,1.491895,0.327307,2.826397,0.880762,-0.558812,-1.474746,-0.544413,-1.175961,-0.344665,-0.189653,-0.095331,1.236715,-0.672575,-1.695439,0.440172,1.136156,-0.700907,1.560162,0.820602,-1.352791,-0.660081,-0.388624,2.255657,0.106056,-0.805632,-0.536652,-1.543555,1.225324,0.144417,0.579311,-0.868326,0.559597,0.022178,-0.612032,0.275414,-0.848605,0.552409,-0.6669,1.304478,0.772132,0.051207,-0.336508,0.487932,-0.270468,-0.851675,-0.786593,-1.497876,0.644086,0.74064,-0.475864,-0.590319,0.32809,-1.627,-0.960304,-0.000849,2.206192,0.40557,0.710347,-1.55131,-1.081019,1.49438,-0.903298,-0.015279,0.91217,-0.567118,-0.207561,-2.019784,-0.807924,1.239959,-0.981796,1.102602,-1.641327,0.693464,-0.340536
